Timestamp,ActiveDevices,ActiveActors,Anomalies,Debug
00:00:15,,single_person:sleep_in_bed,,"[] Meters(E:10.0, Hyg:70.0, Hng:80.0, Work:100.0) | Roulette Chose: sleep_in_bed(180.4) | Max Was: sleep_in_bed(180.4)"
05:19:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:77.8, Hyg:16.8, Hng:16.2, Work:36.2) | Busy: sleep_in_bed(89.1)"
05:19:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:77.8, Hyg:16.8, Hng:16.1, Work:36.1) | Busy: sleep_in_bed(89.0)"
05:19:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:77.9, Hyg:16.7, Hng:16.1, Work:36.1) | Busy: sleep_in_bed(88.8)"
05:20:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:77.9, Hyg:16.7, Hng:16.0, Work:36.0) | Busy: sleep_in_bed(88.7)"
05:20:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.0, Hyg:16.6, Hng:16.0, Work:36.0) | Busy: sleep_in_bed(88.6)"
05:20:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.0, Hyg:16.6, Hng:15.9, Work:35.9) | Busy: sleep_in_bed(88.5)"
05:20:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.1, Hyg:16.5, Hng:15.9, Work:35.9) | Busy: sleep_in_bed(88.4)"
05:21:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.1, Hyg:16.5, Hng:15.8, Work:35.8) | Busy: sleep_in_bed(88.3)"
05:21:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.2, Hyg:16.5, Hng:15.8, Work:35.8) | Busy: sleep_in_bed(88.2)"
05:21:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.2, Hyg:16.4, Hng:15.7, Work:35.7) | Busy: sleep_in_bed(88.1)"
05:21:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.3, Hyg:16.4, Hng:15.7, Work:35.7) | Busy: sleep_in_bed(88.0)"
05:22:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.3, Hyg:16.3, Hng:15.6, Work:35.6) | Busy: sleep_in_bed(87.8)"
05:22:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.4, Hyg:16.3, Hng:15.6, Work:35.6) | Busy: sleep_in_bed(87.7)"
05:22:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.5, Hyg:16.3, Hng:15.5, Work:35.5) | Busy: sleep_in_bed(87.6)"
05:22:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.5, Hyg:16.2, Hng:15.5, Work:35.5) | Busy: sleep_in_bed(87.5)"
05:23:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.6, Hyg:16.2, Hng:15.4, Work:35.4) | Busy: sleep_in_bed(87.4)"
05:23:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.6, Hyg:16.1, Hng:15.4, Work:35.4) | Busy: sleep_in_bed(87.3)"
05:23:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.7, Hyg:16.1, Hng:15.3, Work:35.3) | Busy: sleep_in_bed(87.2)"
05:23:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.7, Hyg:16.0, Hng:15.3, Work:35.3) | Busy: sleep_in_bed(87.1)"
05:24:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.8, Hyg:16.0, Hng:15.2, Work:35.2) | Busy: sleep_in_bed(87.0)"
05:24:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.8, Hyg:16.0, Hng:15.2, Work:35.2) | Busy: sleep_in_bed(86.8)"
05:24:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.9, Hyg:15.9, Hng:15.1, Work:35.1) | Busy: sleep_in_bed(86.7)"
05:24:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:78.9, Hyg:15.9, Hng:15.1, Work:35.1) | Busy: sleep_in_bed(86.6)"
05:25:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.0, Hyg:15.8, Hng:15.0, Work:35.0) | Busy: sleep_in_bed(86.5)"
05:25:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.0, Hyg:15.8, Hng:15.0, Work:35.0) | Busy: sleep_in_bed(86.4)"
05:25:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.1, Hyg:15.8, Hng:14.9, Work:34.9) | Busy: sleep_in_bed(86.3)"
05:25:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.1, Hyg:15.7, Hng:14.9, Work:34.9) | Busy: sleep_in_bed(86.2)"
05:26:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.2, Hyg:15.7, Hng:14.8, Work:34.8) | Busy: sleep_in_bed(86.1)"
05:26:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.2, Hyg:15.6, Hng:14.8, Work:34.8) | Busy: sleep_in_bed(86.0)"
05:26:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.3, Hyg:15.6, Hng:14.7, Work:34.7) | Busy: sleep_in_bed(85.8)"
05:26:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.4, Hyg:15.5, Hng:14.7, Work:34.7) | Busy: sleep_in_bed(85.7)"
05:27:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.4, Hyg:15.5, Hng:14.6, Work:34.6) | Busy: sleep_in_bed(85.6)"
05:27:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.5, Hyg:15.5, Hng:14.6, Work:34.6) | Busy: sleep_in_bed(85.5)"
05:27:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.5, Hyg:15.4, Hng:14.5, Work:34.5) | Busy: sleep_in_bed(85.4)"
05:27:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.6, Hyg:15.4, Hng:14.5, Work:34.5) | Busy: sleep_in_bed(85.3)"
05:28:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.6, Hyg:15.3, Hng:14.4, Work:34.4) | Busy: sleep_in_bed(85.2)"
05:28:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.7, Hyg:15.3, Hng:14.4, Work:34.4) | Busy: sleep_in_bed(85.1)"
05:28:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.7, Hyg:15.3, Hng:14.3, Work:34.3) | Busy: sleep_in_bed(85.0)"
05:28:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.8, Hyg:15.2, Hng:14.3, Work:34.3) | Busy: sleep_in_bed(84.8)"
05:29:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.8, Hyg:15.2, Hng:14.2, Work:34.2) | Busy: sleep_in_bed(84.7)"
05:29:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.9, Hyg:15.1, Hng:14.2, Work:34.2) | Busy: sleep_in_bed(84.6)"
05:29:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:79.9, Hyg:15.1, Hng:14.1, Work:34.1) | Busy: sleep_in_bed(84.5)"
05:29:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.0, Hyg:15.0, Hng:14.1, Work:34.1) | Busy: sleep_in_bed(84.4)"
05:30:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.0, Hyg:15.0, Hng:14.0, Work:34.0) | Busy: sleep_in_bed(84.3)"
05:30:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.1, Hyg:15.0, Hng:14.0, Work:34.0) | Busy: sleep_in_bed(84.2)"
05:30:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.2, Hyg:14.9, Hng:13.9, Work:33.9) | Busy: sleep_in_bed(84.1)"
05:30:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.2, Hyg:14.9, Hng:13.9, Work:33.9) | Busy: sleep_in_bed(84.0)"
05:31:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.3, Hyg:14.8, Hng:13.8, Work:33.8) | Busy: sleep_in_bed(83.8)"
05:31:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.3, Hyg:14.8, Hng:13.8, Work:33.8) | Busy: sleep_in_bed(83.7)"
05:31:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.4, Hyg:14.8, Hng:13.7, Work:33.7) | Busy: sleep_in_bed(83.6)"
05:31:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.4, Hyg:14.7, Hng:13.7, Work:33.7) | Busy: sleep_in_bed(83.5)"
05:32:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.5, Hyg:14.7, Hng:13.6, Work:33.6) | Busy: sleep_in_bed(83.4)"
05:32:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.5, Hyg:14.6, Hng:13.6, Work:33.6) | Busy: sleep_in_bed(83.3)"
05:32:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.6, Hyg:14.6, Hng:13.5, Work:33.5) | Busy: sleep_in_bed(83.2)"
05:32:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.6, Hyg:14.5, Hng:13.5, Work:33.5) | Busy: sleep_in_bed(83.1)"
05:33:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.7, Hyg:14.5, Hng:13.4, Work:33.4) | Busy: sleep_in_bed(82.9)"
05:33:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.7, Hyg:14.5, Hng:13.4, Work:33.4) | Busy: sleep_in_bed(82.8)"
05:33:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.8, Hyg:14.4, Hng:13.3, Work:33.3) | Busy: sleep_in_bed(82.7)"
05:33:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.8, Hyg:14.4, Hng:13.3, Work:33.3) | Busy: sleep_in_bed(82.6)"
05:34:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.9, Hyg:14.3, Hng:13.2, Work:33.2) | Busy: sleep_in_bed(82.5)"
05:34:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:80.9, Hyg:14.3, Hng:13.2, Work:33.2) | Busy: sleep_in_bed(82.4)"
05:34:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.0, Hyg:14.3, Hng:13.1, Work:33.1) | Busy: sleep_in_bed(82.3)"
05:34:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.1, Hyg:14.2, Hng:13.1, Work:33.1) | Busy: sleep_in_bed(82.2)"
05:35:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.1, Hyg:14.2, Hng:13.0, Work:33.0) | Busy: sleep_in_bed(82.0)"
05:35:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.2, Hyg:14.1, Hng:13.0, Work:33.0) | Busy: sleep_in_bed(81.9)"
05:35:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.2, Hyg:14.1, Hng:12.9, Work:32.9) | Busy: sleep_in_bed(81.8)"
05:35:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.3, Hyg:14.0, Hng:12.9, Work:32.9) | Busy: sleep_in_bed(81.7)"
05:36:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.3, Hyg:14.0, Hng:12.8, Work:32.8) | Busy: sleep_in_bed(81.6)"
05:36:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.4, Hyg:14.0, Hng:12.8, Work:32.8) | Busy: sleep_in_bed(81.5)"
05:36:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.4, Hyg:13.9, Hng:12.7, Work:32.7) | Busy: sleep_in_bed(81.4)"
05:36:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.5, Hyg:13.9, Hng:12.7, Work:32.7) | Busy: sleep_in_bed(81.3)"
05:37:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.5, Hyg:13.8, Hng:12.6, Work:32.6) | Busy: sleep_in_bed(81.1)"
05:37:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.6, Hyg:13.8, Hng:12.6, Work:32.6) | Busy: sleep_in_bed(81.0)"
05:37:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.6, Hyg:13.8, Hng:12.5, Work:32.5) | Busy: sleep_in_bed(80.9)"
05:37:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.7, Hyg:13.7, Hng:12.5, Work:32.5) | Busy: sleep_in_bed(80.8)"
05:38:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.7, Hyg:13.7, Hng:12.4, Work:32.4) | Busy: sleep_in_bed(80.7)"
05:38:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.8, Hyg:13.6, Hng:12.4, Work:32.4) | Busy: sleep_in_bed(80.6)"
05:38:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.9, Hyg:13.6, Hng:12.3, Work:32.3) | Busy: sleep_in_bed(80.5)"
05:38:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:81.9, Hyg:13.5, Hng:12.3, Work:32.3) | Busy: sleep_in_bed(80.4)"
05:39:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.0, Hyg:13.5, Hng:12.2, Work:32.2) | Busy: sleep_in_bed(80.2)"
05:39:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.0, Hyg:13.5, Hng:12.2, Work:32.2) | Busy: sleep_in_bed(80.1)"
05:39:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.1, Hyg:13.4, Hng:12.1, Work:32.1) | Busy: sleep_in_bed(80.0)"
05:39:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.1, Hyg:13.4, Hng:12.1, Work:32.1) | Busy: sleep_in_bed(79.9)"
05:40:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.2, Hyg:13.3, Hng:12.0, Work:32.0) | Busy: sleep_in_bed(79.8)"
05:40:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.2, Hyg:13.3, Hng:12.0, Work:32.0) | Busy: sleep_in_bed(79.7)"
05:40:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.3, Hyg:13.3, Hng:11.9, Work:31.9) | Busy: sleep_in_bed(79.6)"
05:40:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.3, Hyg:13.2, Hng:11.9, Work:31.9) | Busy: sleep_in_bed(79.4)"
05:41:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.4, Hyg:13.2, Hng:11.8, Work:31.8) | Busy: sleep_in_bed(79.3)"
05:41:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.4, Hyg:13.1, Hng:11.8, Work:31.8) | Busy: sleep_in_bed(79.2)"
05:41:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.5, Hyg:13.1, Hng:11.7, Work:31.7) | Busy: sleep_in_bed(79.1)"
05:41:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.5, Hyg:13.0, Hng:11.7, Work:31.7) | Busy: sleep_in_bed(79.0)"
05:42:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.6, Hyg:13.0, Hng:11.6, Work:31.6) | Busy: sleep_in_bed(78.9)"
05:42:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.6, Hyg:13.0, Hng:11.6, Work:31.6) | Busy: sleep_in_bed(78.8)"
05:42:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.7, Hyg:12.9, Hng:11.5, Work:31.5) | Busy: sleep_in_bed(78.7)"
05:42:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.8, Hyg:12.9, Hng:11.5, Work:31.5) | Busy: sleep_in_bed(78.5)"
05:43:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.8, Hyg:12.8, Hng:11.4, Work:31.4) | Busy: sleep_in_bed(78.4)"
05:43:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.9, Hyg:12.8, Hng:11.4, Work:31.4) | Busy: sleep_in_bed(78.3)"
05:43:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:82.9, Hyg:12.8, Hng:11.3, Work:31.3) | Busy: sleep_in_bed(78.2)"
05:43:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.0, Hyg:12.7, Hng:11.3, Work:31.3) | Busy: sleep_in_bed(78.1)"
05:44:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.0, Hyg:12.7, Hng:11.2, Work:31.2) | Busy: sleep_in_bed(78.0)"
05:44:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.1, Hyg:12.6, Hng:11.2, Work:31.2) | Busy: sleep_in_bed(77.9)"
05:44:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.1, Hyg:12.6, Hng:11.1, Work:31.1) | Busy: sleep_in_bed(77.7)"
05:44:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.2, Hyg:12.5, Hng:11.1, Work:31.1) | Busy: sleep_in_bed(77.6)"
05:45:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.2, Hyg:12.5, Hng:11.0, Work:31.0) | Busy: sleep_in_bed(77.5)"
05:45:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.3, Hyg:12.5, Hng:11.0, Work:31.0) | Busy: sleep_in_bed(77.4)"
05:45:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.3, Hyg:12.4, Hng:10.9, Work:30.9) | Busy: sleep_in_bed(77.3)"
05:45:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.4, Hyg:12.4, Hng:10.9, Work:30.9) | Busy: sleep_in_bed(77.2)"
05:46:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.4, Hyg:12.3, Hng:10.8, Work:30.8) | Busy: sleep_in_bed(77.1)"
05:46:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.5, Hyg:12.3, Hng:10.8, Work:30.8) | Busy: sleep_in_bed(77.0)"
05:46:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.6, Hyg:12.3, Hng:10.7, Work:30.7) | Busy: sleep_in_bed(76.8)"
05:46:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.6, Hyg:12.2, Hng:10.7, Work:30.7) | Busy: sleep_in_bed(76.7)"
05:47:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.7, Hyg:12.2, Hng:10.6, Work:30.6) | Busy: sleep_in_bed(76.6)"
05:47:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.7, Hyg:12.1, Hng:10.6, Work:30.6) | Busy: sleep_in_bed(76.5)"
05:47:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.8, Hyg:12.1, Hng:10.5, Work:30.5) | Busy: sleep_in_bed(76.4)"
05:47:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.8, Hyg:12.0, Hng:10.5, Work:30.5) | Busy: sleep_in_bed(76.3)"
05:48:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.9, Hyg:12.0, Hng:10.4, Work:30.4) | Busy: sleep_in_bed(76.2)"
05:48:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:83.9, Hyg:12.0, Hng:10.4, Work:30.4) | Busy: sleep_in_bed(76.0)"
05:48:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.0, Hyg:11.9, Hng:10.3, Work:30.3) | Busy: sleep_in_bed(75.9)"
05:48:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.0, Hyg:11.9, Hng:10.3, Work:30.3) | Busy: sleep_in_bed(75.8)"
05:49:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.1, Hyg:11.8, Hng:10.2, Work:30.2) | Busy: sleep_in_bed(75.7)"
05:49:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.1, Hyg:11.8, Hng:10.2, Work:30.2) | Busy: sleep_in_bed(75.6)"
05:49:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.2, Hyg:11.8, Hng:10.1, Work:30.1) | Busy: sleep_in_bed(75.5)"
05:49:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.2, Hyg:11.7, Hng:10.1, Work:30.1) | Busy: sleep_in_bed(75.4)"
05:50:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.3, Hyg:11.7, Hng:10.0, Work:30.0) | Busy: sleep_in_bed(75.2)"
05:50:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.3, Hyg:11.6, Hng:10.0, Work:30.0) | Busy: sleep_in_bed(75.1)"
05:50:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.4, Hyg:11.6, Hng:9.9, Work:29.9) | Busy: sleep_in_bed(75.0)"
05:50:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.5, Hyg:11.5, Hng:9.9, Work:29.9) | Busy: sleep_in_bed(74.9)"
05:51:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.5, Hyg:11.5, Hng:9.8, Work:29.8) | Busy: sleep_in_bed(74.8)"
05:51:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.6, Hyg:11.5, Hng:9.8, Work:29.8) | Busy: sleep_in_bed(74.7)"
05:51:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.6, Hyg:11.4, Hng:9.7, Work:29.7) | Busy: sleep_in_bed(74.6)"
05:51:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.7, Hyg:11.4, Hng:9.7, Work:29.7) | Busy: sleep_in_bed(74.4)"
05:52:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.7, Hyg:11.3, Hng:9.6, Work:29.6) | Busy: sleep_in_bed(74.3)"
05:52:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.8, Hyg:11.3, Hng:9.6, Work:29.6) | Busy: sleep_in_bed(74.2)"
05:52:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.8, Hyg:11.3, Hng:9.5, Work:29.5) | Busy: sleep_in_bed(74.1)"
05:52:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.9, Hyg:11.2, Hng:9.5, Work:29.5) | Busy: sleep_in_bed(74.0)"
05:53:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:84.9, Hyg:11.2, Hng:9.4, Work:29.4) | Busy: sleep_in_bed(73.9)"
05:53:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.0, Hyg:11.1, Hng:9.4, Work:29.4) | Busy: sleep_in_bed(73.8)"
05:53:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.0, Hyg:11.1, Hng:9.3, Work:29.3) | Busy: sleep_in_bed(73.6)"
05:53:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.1, Hyg:11.0, Hng:9.3, Work:29.3) | Busy: sleep_in_bed(73.5)"
05:54:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.1, Hyg:11.0, Hng:9.2, Work:29.2) | Busy: sleep_in_bed(73.4)"
05:54:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.2, Hyg:11.0, Hng:9.2, Work:29.2) | Busy: sleep_in_bed(73.3)"
05:54:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.3, Hyg:10.9, Hng:9.1, Work:29.1) | Busy: sleep_in_bed(73.2)"
05:54:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.3, Hyg:10.9, Hng:9.1, Work:29.1) | Busy: sleep_in_bed(73.1)"
05:55:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.4, Hyg:10.8, Hng:9.0, Work:29.0) | Busy: sleep_in_bed(73.0)"
05:55:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.4, Hyg:10.8, Hng:9.0, Work:29.0) | Busy: sleep_in_bed(72.8)"
05:55:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.5, Hyg:10.8, Hng:8.9, Work:28.9) | Busy: sleep_in_bed(72.7)"
05:55:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.5, Hyg:10.7, Hng:8.9, Work:28.9) | Busy: sleep_in_bed(72.6)"
05:56:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.6, Hyg:10.7, Hng:8.8, Work:28.8) | Busy: sleep_in_bed(72.5)"
05:56:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.6, Hyg:10.6, Hng:8.8, Work:28.8) | Busy: sleep_in_bed(72.4)"
05:56:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.7, Hyg:10.6, Hng:8.7, Work:28.7) | Busy: sleep_in_bed(72.3)"
05:56:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.7, Hyg:10.5, Hng:8.7, Work:28.7) | Busy: sleep_in_bed(72.2)"
05:57:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.8, Hyg:10.5, Hng:8.6, Work:28.6) | Busy: sleep_in_bed(72.0)"
05:57:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.8, Hyg:10.5, Hng:8.6, Work:28.6) | Busy: sleep_in_bed(71.9)"
05:57:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.9, Hyg:10.4, Hng:8.5, Work:28.5) | Busy: sleep_in_bed(71.8)"
05:57:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:85.9, Hyg:10.4, Hng:8.5, Work:28.5) | Busy: sleep_in_bed(71.7)"
05:58:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:86.0, Hyg:10.3, Hng:8.4, Work:28.4) | Busy: sleep_in_bed(71.6)"
05:58:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:86.0, Hyg:10.3, Hng:8.4, Work:28.4) | Busy: sleep_in_bed(71.5)"
05:58:30,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:86.1, Hyg:10.3, Hng:8.3, Work:28.3) | Busy: sleep_in_bed(71.3)"
05:58:45,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:86.2, Hyg:10.2, Hng:8.3, Work:28.3) | Busy: sleep_in_bed(71.2)"
05:59:00,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:86.2, Hyg:10.2, Hng:8.2, Work:28.2) | Busy: sleep_in_bed(71.1)"
05:59:15,,single_person:sleep_in_bed,,"[sleep_in_bed] Meters(E:86.3, Hyg:10.1, Hng:8.2, Work:28.2) | Busy: sleep_in_bed(71.0)"
